#  Table all_wfc_june03.fits[1]  Thu 15:22:31 12-Jun-2003

#      WAVELENGTH           F435W           F475W           F550M           F555W           F606W           F625W           F775W           F814W          F850LP

           3131.5    2.283023E-11              0.    1.187864E-10              0.    3.391241E-10    1.885036E-10              0.              0.              0.
            3132.    2.261852E-11              0.    1.180815E-10              0.    3.356497E-10    1.866048E-10              0.              0.              0.
           3132.5    2.240483E-11              0.    1.173592E-10              0.    3.321522E-10    1.846925E-10              0.              0.              0.
            3133.    2.218918E-11              0.    1.166194E-10              0.    3.286315E-10    1.827668E-10              0.              0.              0.
           3133.5    2.197157E-11              0.    1.158618E-10              0.    3.250879E-10    1.808277E-10              0.              0.              0.
            3134.    2.175200E-11              0.    1.150866E-10              0.    3.215216E-10    1.788753E-10              0.              0.              0.
           3134.5    2.153047E-11              0.    1.142935E-10              0.    3.179325E-10    1.769097E-10              0.              0.              0.
            3135.    2.130700E-11              0.    1.134825E-10              0.    3.143210E-10    1.749310E-10              0.              0.              0.
           3135.5    2.108157E-11              0.    1.126534E-10              0.    3.106870E-10    1.729391E-10              0.              0.              0.
            3136.    2.085421E-11              0.    1.118062E-10              0.    3.070309E-10    1.709343E-10              0.              0.              0.
           3136.5    2.062490E-11              0.    1.109408E-10              0.    3.033526E-10    1.689165E-10              0.              0.              0.
            3137.    2.039365E-11              0.    1.100572E-10              0.    2.996524E-10    1.668858E-10              0.              0.              0.
           3137.5    2.016047E-11              0.    1.091551E-10              0.    2.959303E-10    1.648423E-10              0.              0.              0.
            3138.    1.992536E-11              0.    1.082345E-10              0.    2.921866E-10    1.627860E-10              0.              0.              0.
           3138.5    1.968832E-11              0.    1.072954E-10              0.    2.884213E-10    1.607171E-10              0.              0.              0.
