Name,RA,DEC,RA_SEX,DEC_SEX,SDSS Footprint,SkyServer,DES Footprint,PanSTARRS,NED,PSZ2 Indx,PSZ1 Indx,Redshift,Semester,Val,PCCS2,SNR_PSZ2,SNR_PSZ1,MOSAIC Imaging,Optical run2,SALT Imaging,SALT Spec,SOAR Imaging,NEWFIRM Imaging,RAW MOSAIC,RAW NEWFIRM,VO MOSAIC,VO NEWFIRM,Mosaics,Catalogs,Calibrated,Color Cat,Photo-z,maxBCG,ROSAT_x,RASS rate,RASS S/N,New RASS rate,New RASS S/N,Validation,COSMO,COMMENT,PCCS,Optical run1,Optical run2_y,IR run1,Swift,Comments
PSZ1_G236.51+48.39,155.1325146,5.997705778,10:20:32,+05:59:51.74,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=10%3A20%3A32+%2B05%3A59%3A51.74&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=155.132515d&lat=5.997706d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.517,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.0038,-1.59,,,3,FALSE,TRUE,FALSE,,,,Not in FoV (multiple ObsIds),
PSZ2_G027.28+23.79,259.1370903,5.964182524,17:16:33,+05:57:51.05,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=17%3A16%3A33+%2B05%3A57%3A51.05&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=259.137090d&lat=5.964183d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,89,67,-1,,-1,F,4.705,5.1,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.0053,-0.82,-0.0029,-0.43,3,FALSE,TRUE,FALSE,,,,,
PSZ2_G185.72-32.23,61.9820324,5.791145179,4:07:56,+05:47:28.12,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=61.982032&dec=5.791145&opt=S,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=4%3A07%3A56+%2B05%3A47%3A28.12&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=61.982032d&lat=5.791145d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,860,-1,-1,,-1,T,5.1203,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,-0.0025,-0.74,,FALSE,FALSE,FALSE,,,,,
PSZ1_G134.75-56.53,19.38058006,5.731959833,1:17:31,+05:43:55.05,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=1%3A17%3A31+%2B05%3A43%3A55.05&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=19.380580d&lat=5.731960d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.569,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.0049,-2.04,,,3,FALSE,TRUE,FALSE,,,,,
PSZ2_G071.67-42.76,337.7250414,5.701450071,22:30:54,+05:42:05.22,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=337.725041&dec=5.701450&opt=S,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=22%3A30%3A54+%2B05%3A42%3A05.22&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=337.725041d&lat=5.701450d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,303,239,-1,-999,-1,T,8.635,8.821,10/24/2014,10/24/2014,,,9/7/2013,11/3/2014,,,,,Kizrg,griz,griz,FALSE,FALSE,FALSE,,-0.0021,-0.4,-0.0024,-0.46,2,FALSE,TRUE,TRUE,9/7/2013,10/24/2014,11/3/2014,,
PSZ2_G048.39-16.78,304.889445,5.482946455,20:19:33,+05:28:58.60,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=20%3A19%3A33+%2B05%3A28%3A58.60&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=304.889445d&lat=5.482946d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,193,-1,-1,,-1,F,4.5762,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0032,0.61,,FALSE,FALSE,FALSE,,,,,
PSZ2_G146.10-55.55,25.7705973,4.978732187,1:43:05,+04:58:43.43,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=25.770597&dec=4.978732&opt=S,TRUE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=1%3A43%3A05+%2B04%3A58%3A43.43&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=25.770597d&lat=4.978732d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,712,-1,-1,,-1,F,4.6746,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,-0.0061,-2.34,,FALSE,FALSE,FALSE,,,,,
PSZ2_G185.50-33.94,60.50594718,4.902967737,4:02:01,+04:54:10.68,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=4%3A02%3A01+%2B04%3A54%3A10.68&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=60.505947d&lat=4.902968d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,858,625,-1,,-1,F,5.425,4.983,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0015,0.35,-0.0019,-0.61,3,FALSE,FALSE,FALSE,,,,No extended X-rays,
PSZ2_G191.82-26.64,69.65383118,4.700734496,4:38:37,+04:42:02.64,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=4%3A38%3A37+%2B04%3A42%3A02.64&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=69.653831d&lat=4.700734d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,880,646,-1,,-1,T,6.172,4.758,11/24/2016,,,,,2/24/2016,,,,,Kgirz,griz,griz,FALSE,FALSE,FALSE,,-0.0044,-1.31,-0.0039,-1.13,3,FALSE,TRUE,FALSE,,,,,
PSZ1_G158.58-52.47,33.72333864,4.517538665,2:14:54,+04:31:03.13,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=2%3A14%3A54+%2B04%3A31%3A03.13&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=33.723339d&lat=4.517539d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.514,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.0004,-0.09,,,2,FALSE,TRUE,FALSE,,,,,
PSZ1_G355.14+55.96,219.1888858,4.163350147,14:36:45,+04:09:48.06,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=14%3A36%3A45+%2B04%3A09%3A48.06&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=219.188886d&lat=4.163350d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.524,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.002,-0.45,,,2,FALSE,TRUE,FALSE,,,,,
PSZ2_G058.42-33.50,323.8823279,3.881770214,21:35:32,+03:52:54.37,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=323.882328&dec=3.881770&opt=S,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=21%3A35%3A32+%2B03%3A52%3A54.37&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=323.882328d&lat=3.881770d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,243,192,-1,,-1,F,5.039,4.826,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,-0.0054,-1.48,-0.0006,-0.11,2,FALSE,TRUE,FALSE,,,,,
PSZ1_G212.63+07.45,109.3665763,3.650226974,7:17:28,+03:39:00.81,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=7%3A17%3A28+%2B03%3A39%3A00.81&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=109.366576d&lat=3.650227d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.721,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0116,1.79,,,3,FALSE,FALSE,FALSE,,,,Proposed Sept 2014,
PSZ1_G051.42-26.16,314.388083,2.99960437,20:57:33,+02:59:58.57,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=20%3A57%3A33+%2B02%3A59%3A58.57&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=314.388083d&lat=2.999604d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.597,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0069,1.27,,,2,FALSE,FALSE,FALSE,,,,,
PSZ2_G027.92+15.54,266.7671927,2.711519994,17:47:04,+02:42:41.47,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=17%3A47%3A04+%2B02%3A42%3A41.47&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=266.767193d&lat=2.711520d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,94,69,-1,,-1,F,4.536,4.767,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0257,2.31,0.0042,0.49,3,FALSE,FALSE,FALSE,,,,Proposed Sept 2014,
PSZ1_G264.01+59.77,174.4041789,2.603010344,11:37:37,+02:36:10.83,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=11%3A37%3A37+%2B02%3A36%3A10.83&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=174.404179d&lat=2.603010d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.677,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0064,1.12,,,2,FALSE,FALSE,FALSE,,,,,
PSZ1_G027.75+15.41,266.8086505,2.508793411,17:47:14,+02:30:31.65,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=17%3A47%3A14+%2B02%3A30%3A31.65&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=266.808650d&lat=2.508793d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,4.669,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0005,0.06,,,3,FALSE,FALSE,FALSE,,,,,
PSZ2_G030.70+09.44,273.4416566,2.331401525,18:13:46,+02:19:53.04,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=273.441657&dec=2.331402&opt=S,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=18%3A13%3A46+%2B02%3A19%3A53.04&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=273.441657d&lat=2.331402d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,108,80,-1,,-1,F,5.116,4.66,,,,z_BCG~0.06,,,,,,,,,,FALSE,FALSE,FALSE,,0.0354,2.83,0.0473,3.44,2,FALSE,TRUE,FALSE,,,,Proposed Sept 2014,
PSZ2_G027.23+15.73,266.2912277,2.218193511,17:45:10,+02:13:05.49,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=17%3A45%3A10+%2B02%3A13%3A05.49&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=266.291228d&lat=2.218194d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,88,-1,-1,,-1,T,4.8974,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,-0.0063,-0.97,,FALSE,FALSE,FALSE,,,,,
PSZ2_G027.39+15.39,266.6611649,2.191050649,17:46:39,+02:11:27.78,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=17%3A46%3A39+%2B02%3A11%3A27.78&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=266.661165d&lat=2.191051d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,90,-1,-1,,-1,F,5.2282,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,-0.0114,-2.22,,FALSE,FALSE,FALSE,,,,,
PSZ2_G179.45-43.92,49.8117183,2.133676309,3:19:15,+02:08:01.23,TRUE,http://skyserver.sdss.org/dr13/en/tools/chart/navi.aspx?ra=49.811718&dec=2.133676&opt=S,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=3%3A19%3A15+%2B02%3A08%3A01.23&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=49.811718d&lat=2.133676d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,836,-1,-1,,-1,F,4.5372,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,,0.0242,2.41,,FALSE,FALSE,FALSE,,,,,
PSZ2_G216.25+10.10,113.3567643,1.676746698,7:33:26,+01:40:36.28,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=7%3A33%3A26+%2B01%3A40%3A36.28&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=113.356764d&lat=1.676747d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,974,713,-1,,-1,T,5.518,5.157,,,,,,11/12/2016,,,,,,,,FALSE,FALSE,FALSE,,0.0028,0.58,-0.002,-0.58,3,FALSE,FALSE,FALSE,,,,,
PSZ1_G218.54+13.26,117.2011166,1.13748198,7:48:48,+01:08:14.93,FALSE,,FALSE,http://ps1images.stsci.edu/cgi-bin/ps1cutouts?pos=7%3A48%3A48+%2B01%3A08%3A14.93&filter=color&filter=g&filter=r&filter=i&filetypes=stack&auxiliary=data&size=1200&output_size=0&verbose=0&autoscale=99.500000&catlist=,https://ned.ipac.caltech.edu/cgi-bin/objsearch?in_csys=Equatorial&in_equinox=J2000.0&lon=117.201117d&lat=1.137482d&radius=5&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&z_constraint=Unconstrained&z_value1=&z_value2=&z_unit=z&ot_include=ANY&in_objtypes1=Galaxies&in_objtypes1=GPairs&in_objtypes1=GTriples&in_objtypes1=GGroups&in_objtypes1=GClusters&search_type=Near+Position+Search&nmp_op=ANY&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=Distance+to+search+center&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES,,,,,,,,5.245,1/30/2014,,,,,,,,,,,,,FALSE,FALSE,FALSE,,0.0319,3.23,,,1,FALSE,TRUE,TRUE,1/30/2014,,,Proposed Sept 2014,Cluster (low z)
